Última sincronização: 06/06/2026 20:14 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 06/06/2026 22:14 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 05/06/2026 00:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 05/06/2026 02:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 05/06/2026 04:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 05/06/2026 06:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 05/06/2026 08:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 05/06/2026 12:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 05/06/2026 20:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 04/06/2026 00:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 04/06/2026 04:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 04/06/2026 06:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 04/06/2026 08:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 04/06/2026 16:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 04/06/2026 22:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 03/06/2026 00:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 03/06/2026 02:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 03/06/2026 14:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 03/06/2026 18:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 03/06/2026 22:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 02/06/2026 00:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 02/06/2026 04:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 02/06/2026 06:15 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 02/06/2026 16:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 02/06/2026 20:16 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 02/06/2026 22:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 01/06/2026 12:09 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 01/06/2026 12:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 01/06/2026 16:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 01/06/2026 20:17 • Sistema Rádio Web 2026,,,,,,,,
Última sincronização: 01/06/2026 22:16 • Sistema Rádio Web 2026,,,,,,,,
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B10- MPRN FISCALIZAÇÃO CAPS,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_29_05_2026_B10_MPRN_FISCALIZACAO_CAPS,https://docs.google.com/document/d/1zbh32ywpRq-eEdYICMsRA3T7SzngSNa-PfqVxoOIMBk/edit?usp=drivesdk,2026-05-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B9- TJRN ÁREAS DE GESTÃO ,LEO,THI ✔,THI ✔,1885.0,BOLETIM_RADIO_TJRN_29_05_2026_B9_TJRN_AREAS_DE_GESTAO_,https://docs.google.com/document/d/1NYqZc4GV6lcnQcVR3124SDvhjxlOfk2JVQBaVhzdBRM/edit?usp=drivesdk,2026-05-29
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B8- TJRN EVENTO CHATJURIS,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_29_05_2026_B8_TJRN_EVENTO_CHATJURIS,https://docs.google.com/document/d/1mv67qN_cK_no9ichD1ACW4cqTc2mzr2b6OK7bJsJCTk/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B7- OAB/RN ALERTA USO INDEVIDO ENTIDADE,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_29_05_2026_B7_OABRN_ALERTA_USO_INDEVIDO_ENTIDADE,https://docs.google.com/document/d/1xr68WYI4yiZeyx52CKv8hNgSCU_e5sovmi2fL8YDWWY/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B6- TJRN MAGISTRADOS FONAJE TRANSNACIONAL ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_29_05_2026_B6_TJRN_MAGISTRADOS_FONAJE_TRANSNACIONAL_,https://docs.google.com/document/d/1PC_CGEuUXgX9DbCYpIGf-KccTjJQ8S4gBMn_w3BL13M/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B5- TJRN RESULTADO RECURSOS HETEROIDENTIFICAÇÃO ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_29_05_2026_B5_TJRN_RESULTADO_RECURSOS_HETEROIDENTIFICACAO_,https://docs.google.com/document/d/1vTttk7ZIfqUxII6uQjJzcqBOP1vnszV9-vPMZIhMMJ0/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B4- TJRN COMISSÃO SOLUÇÕES FUNDIÁRIAS ,LEO,THI ✔,THI ✔,1885.0,BOLETIM_RADIO_TJRN_29_05_2026_B4_TJRN_COMISSAO_SOLUCOES_FUNDIARIAS_,https://docs.google.com/document/d/1hOVoDajop_FNRVELnHSq2tU2-EXg0dKdv09T90ZWvHI/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B3- TJRN PRORROGA VALIDADE CONCURSO ,LEO,THI ✔,THI ✔,1885.0,BOLETIM_RADIO_TJRN_29_05_2026_B3_TJRN_PRORROGA_VALIDADE_CONCURSO_,https://docs.google.com/document/d/1HClCyum5Kc8jPrmOBMf6E2T8zPWDnZ2zZxb5wPbZdNc/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B2- TJRN SESSÃO HÍBRIDA CAMARA CRIMINAL ,LEO,THI ✔,THI ✔,1885.0,BOLETIM_RADIO_TJRN_29_05_2026_B2_TJRN_SESSAO_HIBRIDA_CAMARA_CRIMINAL_,https://docs.google.com/document/d/1tC0RudLl4LK1cazhfiw8wB-2TWOXrxoxgLj_cVy5ce0/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1xfT04A1Tk0K_RKLeQMpnEdGSM45uGFW1"", ""05 - MAI - 26 / 29/05 - SEX"")",B1- TJRN ALMINO AFONSO SELEÇÃO TABELIÃO ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_29_05_2026_B1_TJRN_ALMINO_AFONSO_SELECAO_TABELIAO_,https://docs.google.com/document/d/1i7QIkSKA5cdocnMX2T99KJHqDbnkXADCe_Q5ex9cHiI/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B10- TRT/RN SEMANA MEIO AMBIENTE ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B10_TRTRN_SEMANA_MEIO_AMBIENTE_,https://docs.google.com/document/d/1CjGY0J9vvM5kmIzYWOU8jttUbnd2Yp0uOKSm_tkhCr4/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B9- TJRN PLATAFORMA APOSTA CONDENADA ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B9_TJRN_PLATAFORMA_APOSTA_CONDENADA_,https://docs.google.com/document/d/1reUADj-jaNbUSdBLNvpWjD0Vzy633u3I6E6KlwlEkGM/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B8- TJRN MUNICÍPIO GARANTIR CONSULTAS ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B8_TJRN_MUNICIPIO_GARANTIR_CONSULTAS_,https://docs.google.com/document/d/1tYuZ0DhKIvizRgXfr4mPgve9e_XY7bcVI4PHE-JkLbo/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B7- TJRN PLATAFORMA PAGAMENTOS BLOQUEIA VALORES,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B7_TJRN_PLATAFORMA_PAGAMENTOS_BLOQUEIA_VALORES,https://docs.google.com/document/d/1ii5gmC3r8lDz1UJeUGPa3hwAMimRSkAwsrg8Y-JXmQY/edit?usp=drivesdk,2026-05-28
05 - MAI - 26 / 28/05 - QUI,B6- TJRN COOPERAÇÃO TÉCNICA,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B6_TJRN_COOPERACAO_TECNICA,https://docs.google.com/document/d/1hrdwd44GVUqN59AU0pIpFZfikMzTtMq3msIMnOFwXKg/edit?usp=drivesdk,2026-05-28
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B9 - ESMARN INSCRIÇÕES PLANILHAS ELETRÔNICAS,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B9_ESMARN_INSCRICOES_PLANILHAS_ELETRONICAS_,https://docs.google.com/document/d/1dQG5uOrt6e7vsPd6kEocV7BjVYJknnCzi5pXVEQmRsk/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B5- TJRN PROJETO PRÊMIO INNOVARE,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B5_TJRN_PROJETO_PREMIO_INNOVARE,https://docs.google.com/document/d/1jB3Y7defPFjsZJPPet4a3OMUh7NJcrhLtsZAijeOwcU/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B4- TJRN DEFINE SULAMITA MEMBRO TRE-RN,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B4_TJRN_DEFINE_SULAMITA_MEMBRO_TRE_RN,https://docs.google.com/document/d/1jhnkB0-LOWPfCkxgR2ehGSL_UXa48Zumm1lR2ic9uNs/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B3- TJRN NOVA VERSÃO PJE,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B3_TJRN_NOVA_VERSAO_PJE,https://docs.google.com/document/d/1jnaJ2PzneywP3qOIfmYT9YAsPQ0rM1J7xGBaqe5CPvY/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B2- TJRN VARA ASSÚ INTERINO,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B2_TJRN_VARA_ASSU_INTERINO,https://docs.google.com/document/d/1_WGiBJD6DVbFEAqu4Jn485bWCHESHYonWQ9anODJaW8/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1CGY_EaDj8vwg9HyVHSsVmbMEiMhxXh52"", ""05 - MAI - 26 / 28/05 - QUI"")",B1- TJRN MANTÉM NEGATIVA CADASTRO,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_28_05_2026_B1_TJRN_MANTEM_NEGATIVA_CADASTRO,https://docs.google.com/document/d/1_KUuYYdZzHpXO1i36RnEwDBQYzYt7fkbKzSwfZLG6uo/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B10- MPRN CONDENAÇÃO BANCO COBRANÇA,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B10_MPRN_CONDENACAO_BANCO_COBRANCA,https://docs.google.com/document/d/1WzJMZg2EXGR8mOQnSF-R7W7zK-8Pims00uFcayCK8aI/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B9- TJRN HOMEM CONDENADO PORTE ILEGAL ARMA ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B9_TJRN_HOMEM_CONDENADO_PORTE_ILEGAL_ARMA_,https://docs.google.com/document/d/13ZevETyvqC3sMThdcPI8d1xE4HfmOavpCjjVdCpbW6o/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B8- TJRN BANCO COMPROVA USO CARTÃO,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B8_TJRN_BANCO_COMPROVA_USO_CARTAO,https://docs.google.com/document/d/10zQXk8Z6GMNdbTrRVlR9Q03yJldMBxFHfgMic3d67RI/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B7- TJRN CONSUMIDORA INDENIZADA CANCELAMENTO VOO,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B7_TJRN_CONSUMIDORA_INDENIZADA_CANCELAMENTO_VOO,https://docs.google.com/document/d/1bktVaeKRamAfFUH74fer6PkjkDHQdpb4dcoL8k1I3l0/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B6- TJRN CORREGEDORIA APRIMORAMENTO FUNDIÁRIA ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B6_TJRN_CORREGEDORIA_APRIMORAMENTO_FUNDIARIA_,https://docs.google.com/document/d/13FCPsTxK5AawIyGERftK-f0DjV1NcI0HuiPyE-rRdVM/edit?usp=drivesdk,2026-05-27
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B5- TJRN LEILÃO 85 IMÓVEIS ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B5_TJRN_LEILAO_85_IMOVEIS_,https://docs.google.com/document/d/144D_qE65WpfrrtBdEXkNtIyS0X9PBAL6wBxAqysAxJA/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B4- TJRN ACESSIBILIDADE DIGITAL ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B4_TJRN_ACESSIBILIDADE_DIGITAL_,https://docs.google.com/document/d/1KiKwiLQytl5MLfkMMYkh-FXCHEUm6lVJultZLnnm1zA/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B3- TJRN TRIBUNAIS PLANOS AÇÃO JUNHO,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B3_TJRN_TRIBUNAIS_PLANOS_ACAO_JUNHO,https://docs.google.com/document/d/17_oGrkuSoB3Q7ZEkP58sOjQbKMdkQ0VxnLF-JDFAol0/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B2- TJRN ESTADO CONDENADO OPERAÇÃO POLICIAL,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B2_TJRN_ESTADO_CONDENADO_OPERACAO_POLICIAL,https://docs.google.com/document/d/1C0A0rvDsSIKL8jnT4O7pwKsEp5RvJKOU1_3IS7m0JCU/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1nGCWoJ_wrbnF64LgTcov5EXaK7js90vJ"", ""05 - MAI - 26 / 27/05 - QUA"")",B1- TJRN ESTADO FORNECER APARELHO IDOSA,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_27_05_2026_B1_TJRN_ESTADO_FORNECER_APARELHO_IDOSA,https://docs.google.com/document/d/1xwc746b5ygU7eS72Ut88j6WIct3nJUABOPVBJu2sJdE/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B10- DPERN REGULAMENTAÇÃO CANNABIS ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B10_DPERN_REGULAMENTACAO_CANNABIS_,https://docs.google.com/document/d/1Yh0epNwygmFWTZ4QsphC1BqBqunMHL8hYSLuegcMWTo/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B9- OAB/RN PANFLETAGEM FALSO ADVOGADO ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B9_OABRN_PANFLETAGEM_FALSO_ADVOGADO_,https://docs.google.com/document/d/118vh5zWzDaHacV691JH8dS9rYxBbYjBTrQB097yWGok/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B8- ESMARN INSCRIÇÕES CURSO COMPLIANCE ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B8_ESMARN_INSCRICOES_CURSO_COMPLIANCE_,https://docs.google.com/document/d/1bibuO5qGOtgSmVazJeViLPk5a-342ri09M4iSxAci7U/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B7- TJRN PLANO SAÚDE INDENIZA GESTANTE ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B7_TJRN_PLANO_SAUDE_INDENIZA_GESTANTE_,https://docs.google.com/document/d/106k6QlV1fDBscguKt67LfbXocW_0v59hPXEPoAM8fWo/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B6- TJRN PODCAST IA CIBERSEGURANÇA ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B6_TJRN_PODCAST_IA_CIBERSEGURANCA_,https://docs.google.com/document/d/1jc3sI180S5tycCdG55FF9jmVHuAGI7CkHhXODdBJlVo/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B5- TJRN CURSO ADOÇÃO ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B5_TJRN_CURSO_ADOCAO_,https://docs.google.com/document/d/1yTX5lTsdPd7nx-RlBs9wZmJ4juUuj-J-tECsUCTUxzs/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B4- TJRN VARA FAMILIA SELEÇÃO ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B4_TJRN_VARA_FAMILIA_SELECAO_,https://docs.google.com/document/d/1O-bAUVAiuy2bk79R_EV-M8h-KHIJ3DF5Hhv9582NJjA/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B3- TJRN CONSUMIDORA VENCE AÇÃO ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B3_TJRN_CONSUMIDORA_VENCE_ACAO_,https://docs.google.com/document/d/1lxkvre8_ZzF6R8BJOS1OxL0hmpglUupngTIhdT1kTmg/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B2- TJRN EMPRESAS RESPONSABILIZADAS CARGA ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B2_TJRN_EMPRESAS_RESPONSABILIZADAS_CARGA_,https://docs.google.com/document/d/1CyBaRAfCgbghEWFJHGAmVoINI0uZVd3CKQ64vjDrvNU/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1IO-SzS8OoK32CRsofNtuYykkoINj1BZB"", ""05 - MAI - 26 / 26/05 - TER"")",B1- TJRN ENCERRAMENTO SEMANA ADOÇÃO ,LEO,THI ✔,THI ✔,,BOLETIM_RADIO_TJRN_26_05_2026_B1_TJRN_ENCERRAMENTO_SEMANA_ADOCAO_,https://docs.google.com/document/d/175NvpH_9hZXPioU1A2Q3-d22wPJUAY6QdrHPprXgrzI/edit?usp=drivesdk,2026-05-26
"=HYPERLINK(""https://drive.google.com/drive/folders/1v6Qd_a66-DmSil2h1oPvDC5TMRGgunsy"", ""05 - MAI - 26 / 25/05 - SEG"")",B10- DPERN GARANTE LIMITE COPARTICIPAÇÃO ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_25_05_2026_B10_DPERN_GARANTE_LIMITE_COPARTICIPACAO_,https://docs.google.com/document/d/12jhtzvWxJyfzGE6KSNn02DevAURI31mHJJnV6H-nKb0/edit?usp=drivesdk,2026-05-25
"=HYPERLINK(""https://drive.google.com/drive/folders/1v6Qd_a66-DmSil2h1oPvDC5TMRGgunsy"", ""05 - MAI - 26 / 25/05 - SEG"")",B9- TRT/RN EMPRESA PAGARÁ INDENIZAÇÃO ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_25_05_2026_B9_TRTRN_EMPRESA_PAGARA_INDENIZACAO_,https://docs.google.com/document/d/1IzImBs2MUwWCpls3R6leddebo937WFFvnfiatzFHuXQ/edit?usp=drivesdk,2026-05-25
"=HYPERLINK(""https://drive.google.com/drive/folders/1v6Qd_a66-DmSil2h1oPvDC5TMRGgunsy"", ""05 - MAI - 26 / 25/05 - SEG"")",B8- TJRN CURSO ADOÇÃO ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_25_05_2026_B8_TJRN_CURSO_ADOCAO_,https://docs.google.com/document/d/1WYJ62j8YhALlz745FuwaoYZfk3nj7_VjgplSJGy88Jg/edit?usp=drivesdk,2026-05-25
"=HYPERLINK(""https://drive.google.com/drive/folders/1v6Qd_a66-DmSil2h1oPvDC5TMRGgunsy"", ""05 - MAI - 26 / 25/05 - SEG"")",B7- TJRN NOVA BIBLIOTECA TJRN  ,LEO,LEO ✔,THI ✔,,BOLETIM_RADIO_TJRN_25_05_2026_B7_TJRN_NOVA_BIBLIOTECA_TJRN_,https://docs.google.com/document/d/1A4aND5Ue02nEXkn5vQg6iF4C9CXRhxSibJbnisAqPh4/edit?usp=drivesdk,2026-05-25
