"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B8 -  TJRN DECISÃO DESVIO FUNÇÃO VERA CRUZ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B8_TJRN_DECISAO_DESVIO_FUNCAO_VERA_CRUZ,https://docs.google.com/document/d/1zWgV30tJB1LNYWI6fq51RGGoYZZMq5fulCF0SpJLMfg/edit?usp=drivesdk,2026-02-01,
"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B7- TJRN MUNICÍPIO NATAL TRANSFERIR PONTOS CNH,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B7_TJRN_MUNICIPIO_NATAL_TRANSFERIR_PONTOS_CNH,https://docs.google.com/document/d/1ASPKqONCpfd-VdsR0jYzyUDW_03OqgPLRhsq9I2DcjE/edit?usp=drivesdk,2026-02-01,
"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B6- TCE/RN IRREGULARES SÃO MIGUEL ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B6_TCERN_IRREGULARES_SAO_MIGUEL_,https://docs.google.com/document/d/1C7B2hlESuQRlcNGZhmnnzHrWb4bxjchlM6YU9zBZHPQ/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B5- TRT/RN WI-FI ABERTO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B5_TRTRN_WI_FI_ABERTO_,https://docs.google.com/document/d/1tnok4EEuZ9ZBn9cULVsI0ouSKFDmjfBTOQtzheZ-sP0/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B4- MPRN OPERAÇÃO ORGANIZAÇÃO CRIMINOSA,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B4_MPRN_OPERACAO_ORGANIZACAO_CRIMINOSA,https://docs.google.com/document/d/1FxQOUMqkw0qXXHIChqAbaTZ6Uu6PoC8Y9lFAvTaQM28/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B3- TJRN PODER JUDICIÁRIO POLUIÇÃO SONORA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B3_TJRN_PODER_JUDICIARIO_POLUICAO_SONORA_,https://docs.google.com/document/d/1zbZ9TkUmChNCDDRG8EA_ru-Q6ijKKQe02CS9f0K3BUA/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B2- TJRN SESSÃO CRIMINAL ANTECIPADA,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B2_TJRN_SESSAO_CRIMINAL_ANTECIPADA,https://docs.google.com/document/d/1LrydHDj301LPvydNHKHAGssddiSIMm5kNntcJsprr0Q/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/1U8AKQd97vNRlsDySngESbqySShaAh6Yq"", ""01 - JAN - 26 / 30/01 - SEX"")",B1- TJRN AMPLIA PRODUTIVIDADE,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_30_01_2026_B1_TJRN_AMPLIA_PRODUTIVIDADE,https://docs.google.com/document/d/1FDYnRS8yRXtWhAdm7BcMhSa1Jk10axou2FuaGlB1l5s/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B10 - REGRAS CRIANÇAS CARNAVAL,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B10_REGRAS_CRIANCAS_CARNAVAL,https://docs.google.com/document/d/15pdKva4Luerd5l_lis1czhIQqTFvAyWuOkl8_hbh2hc/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B9 - FORNECIMENTO TRATAMENTO OFTALMOLÓGICO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B9_FORNECIMENTO_TRATAMENTO_OFTALMOLOGICO,https://docs.google.com/document/d/1YD-ZZtfI4fRSiHn-cZJiWNcVrbUkNEjp0gOJxAJTUBM/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B8 - EMPRESA ONLINE CONDENADA DANOS MORAIS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B8_EMPRESA_ONLINE_CONDENADA_DANOS_MORAIS,https://docs.google.com/document/d/1fcQB7F4D3a5gNW8KrcSBn2M7Vq4kx7iKKZX0TthWEg8/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B7 - LEI POLUIÇÃO SONORA DERRUBADA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B7_LEI_POLUICAO_SONORA_DERRUBADA,https://docs.google.com/document/d/1VzeFB7bpYDuAlz78lt0aERpQ39mQyblkg2qTaCc4h-Q/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B6 - INDENIZAÇÃO MOTORISTA FALHAS REPAROS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B6_INDENIZACAO_MOTORISTA_FALHAS_REPAROS,https://docs.google.com/document/d/1sbEFLLVX7p5EjBHVOUlnkkHRPzvVHycMzrv7OagQK40/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B5 - PLATAFORMA NÃO EXCLUSÃO CONTAS GOLPE,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B5_PLATAFORMA_NAO_EXCLUSAO_CONTAS_GOLPE,https://docs.google.com/document/d/17wla-J4Pdd6rSJRGSNDgN_NdPLurYQ78fdjchZ8IdeY/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B4 - PARECERIA SECRETARIA CULTURA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B4_PARECERIA_SECRETARIA_CULTURA,https://docs.google.com/document/d/12CBN5JD7zQQJx4Iom_GKTX1Qf1QbT3wF51zcxuGPzoI/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B3 - SELEÇÃO TABELIÃO SERRA NEGRA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B3_SELECAO_TABELIAO_SERRA_NEGRA,https://docs.google.com/document/d/1XC-hOlaELFLJZNv8x4y3hbNA1YqEkpzzFjl2lcC0bHo/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B2 - CNJ SUSPENSÃO PRAZOS PROCESSUAIS INSS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B2_CNJ_SUSPENSAO_PRAZOS_PROCESSUAIS_INSS,https://docs.google.com/document/d/1yYeTVHf0z5jCQBlsesvjowvxm0QKe3--TmlFXOHBvSs/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/15RBvmO1B0KhTQOeNFy1ZWwIr21orgWNu"", ""01 - JAN - 26 / 29/01 - QUI"")",B1 - LEILÃO TERRENO BARAÚNA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_29_01_2026_B1_LEILAO_TERRENO_BARAUNA,https://docs.google.com/document/d/1aStmCNgNw648FMvGyU2h9nBZYNsdAucbE6FPF8rfQ_k/edit?usp=drivesdk,2026-01-29,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B10 - TJRN ESTABELECE ORIENTAÇÕES CARNAVAL,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B10_TJRN_ESTABELECE_ORIENTACOES_CARNAVAL,https://docs.google.com/document/d/1zGTdtjy0qgfa5_5veWCzPbdgXuQ1r9brBZ_K92Pl5Zs/edit?usp=drivesdk,2026-01-28,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B9- TJRN DECLARA INCONSTITUCIONAL CARGOS ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B9_TJRN_DECLARA_INCONSTITUCIONAL_CARGOS_,https://docs.google.com/document/d/1o1jgvNDw0WSVyJc7KXTTikQKPU312b8aJbswkUTtUv0/edit?usp=drivesdk,2026-01-28,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B8- TJRN COMPANHIA AÉREA INDENIZAÇÃO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B8_TJRN_COMPANHIA_AEREA_INDENIZACAO_,https://docs.google.com/document/d/1KVGTIJYjeDHXJhqGb8Q19wyRXDUirwaSWUBrNcQvgj4/edit?usp=drivesdk,2026-01-28,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B7- TJRN PLANO SAÚDE CONDENADO,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B7_TJRN_PLANO_SAUDE_CONDENADO,https://docs.google.com/document/d/1Vu0cQXmvHm4X8XOahue_-fFq_0jeTOr47lCLr-jAKx8/edit?usp=drivesdk,2026-01-28,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B6- TJRN PARNAMIRIM CIRURGIA IDOSA,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B6_TJRN_PARNAMIRIM_CIRURGIA_IDOSA,https://docs.google.com/document/d/1vHQZLYPa3jvTaujIl3Zn4KTeCwOiEyb8jnqYXud5Q04/edit?usp=drivesdk,2026-01-28,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B5-TJRN RECURSOS PENAS ACARI,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B5_TJRN_RECURSOS_PENAS_ACARI,https://docs.google.com/document/d/1xz3-eB5suW3qnIExsTRxXZGbRco9CMxtuSgV5b7LXUU/edit?usp=drivesdk,2026-01-28,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B4- CNJ JUDICIÁRIO MENOR ESTOQUE,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B4_CNJ_JUDICIARIO_MENOR_ESTOQUE,https://docs.google.com/document/d/1DWtiqqQi02vWsrWulnCb1D-v4-DWcLFnxh9_mu9tVis/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B3- MPRN PROCESSO SIMPLIFICADO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B3_MPRN_PROCESSO_SIMPLIFICADO_,https://docs.google.com/document/d/1U6lLwui_IXPwR1o08ucvLU2HzZKjYRWNkQECOTzcgHU/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B2- DPERN EDITAL LOCAÇÃO FLORÂNIA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B2_DPERN_EDITAL_LOCACAO_FLORANIA_,https://docs.google.com/document/d/1vy7ouz6m3VcT3mIrGvk61tcnbMkjs9gJ1O-zwyCk2KU/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1HjduD-YTISkYIzqIVi-Gnacpl8VQTu7R"", ""01 - JAN - 26 / 28/01 - QUA"")",B1- 3 VARA PARNAMIRIM ESTÁGIO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_28_01_2026_B1_3_VARA_PARNAMIRIM_ESTAGIO_,https://docs.google.com/document/d/1B9LZIzmi6rNw_V-43nkmhGja0Y0jKFIWons8kgk3cRk/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B10- PENAS PECUNIÁRIAS PARNAMIRIM,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B10_PENAS_PECUNIARIAS_PARNAMIRIM,https://docs.google.com/document/d/18_q6ucLY8eeytlh7c-tFHozpqliup4lABtiJkp1MIJk/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B9- RESSARCIMENTO NEGADO ASSESSOR POLÍTICO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B9_RESSARCIMENTO_NEGADO_ASSESSOR_POLITICO,https://docs.google.com/document/d/1Ue1-4KhnoPw4GsRj5QsPnjbHVNIivU6K_HkHM45vb_8/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B8- IMPROBIDADE EX-PRESIDENTE CÂMARA SÃO GONÇALO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B8_IMPROBIDADE_EX_PRESIDENTE_CAMARA_SAO_GONCALO,https://docs.google.com/document/d/1dZfAdO6z3xFhWOdB9-qvYFadIukbxrM-rI71QXS_t5U/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B7- CLÍNICA CONDENAÇÃO MORTE FILHOTES,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B7_CLINICA_CONDENACAO_MORTE_FILHOTES,https://docs.google.com/document/d/16-DFK6LiE3TbC438AeXC1U5jCrVlUdSFklpB5SPKGhU/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B6- INDENIZAÇÃO EMPRÉSTIMO FRAUDULENTO,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B6_INDENIZACAO_EMPRESTIMO_FRAUDULENTO,https://docs.google.com/document/d/1VU91BLgsN1DE6-Hi-957mAOjK5zE7dR1tqKMjA_EhxE/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B5- INDENIZAÇÃO FALHA VIAGEM RODOVIÁRIA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B5_INDENIZACAO_FALHA_VIAGEM_RODOVIARIA,https://docs.google.com/document/d/1-6XaM6kboEhFLpZ268ia9nrL6j2R3vVfX_wzOFbV7Hw/edit?usp=drivesdk,2026-01-27,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B4- TRT/RN EMPRESA ISENTA MORTE VIGILANTE,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B4_TRTRN_EMPRESA_ISENTA_MORTE_VIGILANTE,https://docs.google.com/document/d/11iy58qKdEG9yWrpUEeTLoseB4-BXHdNE44vFVssK_tI/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B3- CMN CÂMARA APRESENTA BALANÇO 2025,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B3_CMN_CAMARA_APRESENTA_BALANCO_2025,https://docs.google.com/document/d/1b7LoqffkQJ69ABsw0biSCT1B88HOMph7Gqd3lh8c7nw/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B2- MPRN PROMOVE AUDIÊNCIA ENSINO PÚBLICO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B2_MPRN_PROMOVE_AUDIENCIA_ENSINO_PUBLICO_,https://docs.google.com/document/d/1XthIW9Y3j0qe-taON78ibd51m-Dwf0kiNPLWbadqdxk/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1i07y3qNQxefLkI15n8tlo6ccMD03s_z1"", ""01 - JAN - 26 / 27/01 - TER"")",B1- TCE/RN AUDITORIA PREVIDÊNCIA ITAÚ ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_27_01_2026_B1_TCERN_AUDITORIA_PREVIDENCIA_ITAU_,https://docs.google.com/document/d/1wYQHjfogWRtuxL-q5YVLKzxU6cJNvHNuEPdd-r-Ul7E/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1S_O1nE4HKga7YOYvAsSzPHcSgywh0ozW"", ""01 - JAN - 26 / 26/01 - SEG"")",B10- TTR/RN SOLENIDADE PLENO ABERTURA ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_26_01_2026_B10_TTRRN_SOLENIDADE_PLENO_ABERTURA_,https://docs.google.com/document/d/1j9foKMo3kB1tweQBg4H0GdPC1sgDzr1qfmcfuh6yqhM/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1S_O1nE4HKga7YOYvAsSzPHcSgywh0ozW"", ""01 - JAN - 26 / 26/01 - SEG"")",B9- OAB/RN VISITA DELEGACIA PLANTÃO ,LEO, ✔, ✔,,BOLETIM_RADIO_TJRN_26_01_2026_B9_OABRN_VISITA_DELEGACIA_PLANTAO_,https://docs.google.com/document/d/1L67Y9ptTyBnmQ-L63cohFaj9hbjISCDfDP2v6a1grvw/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1S_O1nE4HKga7YOYvAsSzPHcSgywh0ozW"", ""01 - JAN - 26 / 26/01 - SEG"")",B8- TJRN DOIS JUÍZES EMPOSSADOS,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_26_01_2026_B8_TJRN_DOIS_JUIZES_EMPOSSADOS,https://docs.google.com/document/d/1V-wo9ZP91cmighjzTgVlh0mbJD3sqv5G9ZTwZZ33qMQ/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1S_O1nE4HKga7YOYvAsSzPHcSgywh0ozW"", ""01 - JAN - 26 / 26/01 - SEG"")",B7- ESTÁGIO 2ª VARA MOSSORÓ,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_26_01_2026_B7_ESTAGIO_2_VARA_MOSSORO,https://docs.google.com/document/d/1tzVib-v1g6EQ-SnZcMCtNYB1kIlo01rWGsd8G36x3U0/edit?usp=drivesdk,2026-01-26,
"=HYPERLINK(""https://drive.google.com/drive/folders/1S_O1nE4HKga7YOYvAsSzPHcSgywh0ozW"", ""01 - JAN - 26 / 26/01 - SEG"")",B6- SELEÇÃO TABELIÃES ALEXANDRIA,LIV, ✔, ✔,,BOLETIM_RADIO_TJRN_26_01_2026_B6_SELECAO_TABELIAES_ALEXANDRIA,https://docs.google.com/document/d/10ENU1RdUAJ6lVlvzPST1uR8o7Et_bKAcoK13T7gqM8s/edit?usp=drivesdk,2026-01-26,
